shell_name,rho_fraction,gamma_multiplier,eta_label,eta_SD,eta_SR,eta_RD,branch_found,n_branches,n_points_lower,n_complex_points,hopf_found,hopf_outcome,hopf_L_c,hopf_omega,hopf_dalpha_dL,fold_found,L_fold,min_alpha_complex,max_trace_lower,leading_alpha_max,runtime_seconds,error
Shell_C_1000km,0.28684210526315784,37.10526315789474,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.9418032499961555,
Shell_C_1000km,0.28684210526315784,39.68421052631579,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,1.0740311249974184,
Shell_C_1000km,0.28684210526315784,42.26315789473684,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.9689553750213236,
Shell_C_1000km,0.28684210526315784,44.8421052631579,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.9886005410226062,
Shell_C_1000km,0.28684210526315784,47.421052631578945,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.9255305000115186,
Shell_C_1000km,0.28684210526315784,50.0,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.9268322080024518,
Shell_C_1000km,0.33421052631578946,1.0,baseline,1.0,1.0,1.0,True,2,7,1,False,complex_no_crossing,nan,nan,nan,True,32.82828282828282,-0.005417385465965745,-0.009000000000000001,-0.0009662736199676199,1.0771802919916809,
Shell_C_1000km,0.33421052631578946,3.5789473684210527,baseline,1.0,1.0,1.0,True,2,2,1,False,complex_no_crossing,nan,nan,nan,True,7.575757575757575,-0.005860578556021199,-0.009000000000000001,-0.001,0.9314935840084217,
Shell_C_1000km,0.33421052631578946,6.157894736842105,baseline,1.0,1.0,1.0,True,2,2,0,False,no_complex_eigenvalues,nan,nan,nan,True,7.575757575757575,nan,-0.009000000000000001,-0.001,0.9135348339914344,
Shell_C_1000km,0.33421052631578946,8.736842105263158,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.9158367079799064,
